CustomerKey,FirstName,LastName,Full Name,Gender,YearlyIncome,DateFirstPurchase,Customer City
13726,Austin,Lewis,AustinLewis,Male,40000.00,2019-06-14,Torrance
13727,Paula,Rubio,PaulaRubio,Female,40000.00,2020-12-10,Berkeley
13728,Taylor,Stewart,TaylorStewart,Female,40000.00,2019-06-25,Bellflower
13729,Jason,Li,JasonLi,Male,40000.00,2019-06-24,Sedro Woolley
13730,Walter,Suarez,WalterSuarez,Male,40000.00,2019-05-30,Bellingham
13731,Jan,James,JanJames,Female,80000.00,2021-01-23,Coronado
13732,Julian,Isla,JulianIsla,Female,80000.00,2020-02-03,N. Vancouver
13733,Sydney,Collins,SydneyCollins,Female,40000.00,2019-06-01,Burien
13734,Kristi,Gonzalez,KristiGonzalez,Female,40000.00,2019-06-05,Berkeley
13735,Dennis,Guo,DennisGuo,Male,40000.00,2019-06-03,Bremerton
13736,Cole,Rivera,ColeRivera,Male,40000.00,2019-06-09,Spring Valley
13737,Garrett,Sanders,GarrettSanders,Male,40000.00,2020-07-01,Bellflower
13738,Jose,Young,JoseYoung,Male,40000.00,2021-01-16,Los Angeles
13739,Jason,Coleman,JasonColeman,Male,40000.00,2020-08-24,Renton
13740,Jada,Ramirez,JadaRamirez,Female,40000.00,2020-08-29,Walla Walla
13741,Haley,Morgan,HaleyMorgan,Female,40000.00,2019-06-15,Imperial Beach
13742,Benjamin,Ross,BenjaminRoss,Male,40000.00,2019-07-21,Bremerton
13743,Isabella,Anderson,IsabellaAnderson,Female,40000.00,2020-11-07,Oak Bay
13744,Alvin,Andersen,AlvinAndersen,Male,40000.00,2019-07-28,Bremerton
13745,Andrew,Robinson,AndrewRobinson,Male,40000.00,2019-07-27,Milwaukie
13746,Janelle,Madan,JanelleMadan,Female,40000.00,2019-07-10,Berkeley
13747,Brian,Torres,BrianTorres,Male,40000.00,2019-07-30,Kirkland
13748,José,Martinez,JoséMartinez,Male,80000.00,2020-04-20,Renton
13749,Julio,Alonso,JulioAlonso,Male,80000.00,2020-06-24,Burlingame
13750,Raymond,Sai,RaymondSai,Male,80000.00,2020-06-08,Bremerton
13751,Allison,Rivera,AllisonRivera,Female,80000.00,2020-06-20,Vancouver
13752,Isabella,Parker,IsabellaParker,Female,80000.00,2020-08-14,La Jolla
13753,Rebecca,Nicholls,RebeccaNicholls,Female,80000.00,2021-01-28,Redwood City
13754,Paige,Peterson,PaigePeterson,Female,80000.00,2020-12-18,Ballard
13755,Luke,Roberts,LukeRoberts,Male,60000.00,2020-12-03,Beaverton
13756,Kaylee,Young,KayleeYoung,Female,60000.00,2020-03-01,Sooke
13757,Jordyn,Griffin,JordynGriffin,Female,60000.00,2020-08-06,Issaquah
13758,Alexandria,Bell,AlexandriaBell,Female,60000.00,2020-02-04,Langford
13759,Jackson,Scott,JacksonScott,Male,60000.00,2020-04-03,El Cajon
13760,Brian,Cooper,BrianCooper,Male,60000.00,2020-06-13,Langley
13761,Logan,Powell,LoganPowell,Male,60000.00,2020-06-24,Oregon City
13762,Gavin,Long,GavinLong,Male,60000.00,2020-03-27,Royal Oak
13763,Stephanie,Richardson,StephanieRichardson,Female,60000.00,2020-09-10,Yakima
13764,Stephanie,Parker,StephanieParker,Female,20000.00,2020-03-17,Dunkerque
13765,Jaime,Shen,JaimeShen,Male,30000.00,2018-03-02,London
13766,Joe,Gill,JoeGill,Male,30000.00,2019-01-14,Paris
13767,Linda,Jimenez,LindaJimenez,Female,30000.00,2018-04-10,München
13768,Ross,Munoz,RossMunoz,Male,40000.00,2019-01-17,Courbevoie
13769,Brendan,Kumar,BrendanKumar,Male,40000.00,2019-01-17,Lieusaint
13770,Gerald,Moreno,GeraldMoreno,Male,40000.00,2018-04-19,Frankfurt
13771,Victor,Moreno,VictorMoreno,Male,40000.00,2018-05-09,Hamburg
13772,Michele,Perez,MichelePerez,Female,40000.00,2018-03-06,Peterborough
13773,Dana,Blanco,DanaBlanco,Female,10000.00,2020-07-10,Dunkerque
13774,Steve,Guo,SteveGuo,Male,10000.00,2018-05-28,Hamburg
13775,Patricia,Subram,PatriciaSubram,Female,10000.00,2020-12-19,Hannover
13776,Miguel,Carter,MiguelCarter,Male,30000.00,2020-03-08,Billericay
13777,Manuel,Perez,ManuelPerez,Male,30000.00,2018-03-26,London
13778,Roger,Huang,RogerHuang,Male,30000.00,2018-05-08,Braunschweig
13779,Manuel,Garcia,ManuelGarcia,Male,10000.00,2019-01-02,Paris
13780,Monica,Perez,MonicaPerez,Female,20000.00,2020-11-24,Colombes
13781,Dominique,Patel,DominiquePatel,Female,40000.00,2020-06-03,Paris
13782,Kelli,Lu,KelliLu,Female,40000.00,2018-05-03,Essen
13783,Logan,Wright,LoganWright,Male,40000.00,2018-03-18,Peterborough
13784,Spencer,Griffin,SpencerGriffin,Male,20000.00,2018-03-08,Warrington
13785,Clayton,She,ClaytonShe,Male,30000.00,2020-04-29,London
13786,Jon,Chavez,JonChavez,Male,30000.00,2020-08-04,Kassel
13787,Glenn,Cai,GlennCai,Male,30000.00,2020-05-16,Grevenbroich
13788,Kari,Fernandez,KariFernandez,Female,30000.00,2020-03-30,Birmingham
13789,Julie,Shan,JulieShan,Female,10000.00,2018-05-09,Saarbrücken
13790,Nina,Deng,NinaDeng,Female,20000.00,2018-05-17,Münster
13791,Audrey,Martin,AudreyMartin,Female,20000.00,2020-06-05,Milton Keynes
13792,Charles,Taylor,CharlesTaylor,Male,20000.00,2018-03-02,York
13793,Jason,Gonzales,JasonGonzales,Male,30000.00,2019-01-18,Roubaix
13794,Mallory,Martin,MalloryMartin,Female,20000.00,2018-03-30,Woolston
13795,Carl,Raje,CarlRaje,Male,20000.00,2018-05-05,Frankfurt am Main
13796,Martha,Zheng,MarthaZheng,Female,10000.00,2020-11-01,Duesseldorf
13797,Franklin,Gao,FranklinGao,Male,20000.00,2020-12-30,Kiel
13798,Tammy,Randall,TammyRandall,Female,20000.00,2020-12-05,West Sussex
13799,Bryan,Bailey,BryanBailey,Male,30000.00,2019-01-16,Chatou
13800,Logan,Li,LoganLi,Male,30000.00,2019-01-21,Lille
13801,Colleen,Andersen,ColleenAndersen,Female,30000.00,2019-02-09,Chatou
13802,Tina,Subram,TinaSubram,Female,20000.00,2020-02-22,Dunkerque
13803,Krystal,Zheng,KrystalZheng,Female,40000.00,2020-08-12,Saarlouis
13804,Dawn,Luo,DawnLuo,Female,40000.00,2020-12-31,Birmingham
13805,Gabriel,Hernandez,GabrielHernandez,Male,40000.00,2020-05-29,Runcorn
13806,Bryant,Mehta,BryantMehta,Male,30000.00,2019-02-12,Orly
13807,Frederick,Rana,FrederickRana,Male,30000.00,2018-06-28,Duesseldorf
13808,Richard,Perez,RichardPerez,Male,30000.00,2018-06-05,Erlangen
13809,Lisa,Zhou,LisaZhou,Female,40000.00,2020-04-18,Milton Keynes
13810,Vanessa,Barnes,VanessaBarnes,Female,40000.00,2020-12-19,Watford
13811,Sandra,Chen,SandraChen,Female,30000.00,2019-02-23,Bobigny
13812,Joanna,Munoz,JoannaMunoz,Female,30000.00,2019-02-10,Orleans
13813,Kristen,Sun,KristenSun,Female,30000.00,2020-03-03,Tremblay-en-France
13814,Sarah,Walker,SarahWalker,Female,30000.00,2020-03-22,Bury
13815,Lacey,Lin,LaceyLin,Female,30000.00,2020-02-09,London
13816,Marissa,Henderson,MarissaHenderson,Female,30000.00,2020-04-23,Peterborough
13817,Jenny,Huang,JennyHuang,Female,20000.00,2020-06-13,Colombes
13818,Dawn,Chander,DawnChander,Female,20000.00,2020-01-31,Drancy
13819,Max,Gill,MaxGill,Male,20000.00,2020-06-22,Les Ulis
13820,Danny,Alvarez,DannyAlvarez,Male,40000.00,2018-03-28,London
13821,Allen,Lopez,AllenLopez,Male,40000.00,2018-03-01,Woolston
13822,Jay,Moyer,JayMoyer,Male,40000.00,2018-06-14,Erlangen
13823,Margaret,Zheng,MargaretZheng,Female,40000.00,2019-02-16,Verrieres Le Buisson
13824,Destiny,Wood,DestinyWood,Female,30000.00,2020-10-20,Werne
13825,Kelvin,Ma,KelvinMa,Male,30000.00,2020-08-25,Lille
13826,Candice,He,CandiceHe,Female,30000.00,2020-11-06,Darmstadt
13827,Nathan,Harris,NathanHarris,Male,30000.00,2020-07-17,Frankfurt
13828,Jessie,Travers,JessieTravers,Female,30000.00,2020-10-31,Frankfurt am Main
13829,Randall,Carlson,RandallCarlson,Male,30000.00,2018-06-13,Grevenbroich
13830,Andrea,Cox,AndreaCox,Female,30000.00,2020-12-11,Esher-Molesey
13831,Eddie,Alvarez,EddieAlvarez,Male,20000.00,2020-03-06,Morangis
13832,Priscilla,Raji,PriscillaRaji,Female,20000.00,2020-03-20,Courbevoie
13833,Noah,Lewis,NoahLewis,Male,20000.00,2020-11-18,Drancy
13834,Naomi,Suarez,NaomiSuarez,Female,20000.00,2020-11-09,Morangis
13835,Hailey,Brooks,HaileyBrooks,Female,20000.00,2020-08-28,Paris
13836,Dominic,Sara,DominicSara,Male,30000.00,2018-06-01,Hof
13837,Alyssa,Lee,AlyssaLee,Female,30000.00,2020-11-12,Hof
13838,Jill,Rubio,JillRubio,Female,30000.00,2020-09-11,Oxford
13839,Manuel,Madan,ManuelMadan,Male,10000.00,2019-02-03,Roissy en Brie
13840,Tommy,Pal,TommyPal,Male,10000.00,2019-02-25,Boulogne-sur-Mer
13841,Clayton,Kumar,ClaytonKumar,Male,20000.00,2018-03-22,York
13842,Kenneth,Xie,KennethXie,Male,20000.00,2018-06-15,Braunschweig
13843,Warren,Xie,WarrenXie,Male,30000.00,2020-03-11,Saint Germain en Laye
13844,Phillip,Mehta,PhillipMehta,Male,30000.00,2018-06-26,Paderborn
13845,Shawn,Nara,ShawnNara,Male,40000.00,2018-03-25,Kirkby
13846,Lisa,Zheng,LisaZheng,Female,40000.00,2018-03-30,Newcastle upon Tyne
13847,Kurt,Tang,KurtTang,Male,40000.00,2018-03-20,Oxford
13848,Melissa,Blue,MelissaBlue,Female,40000.00,2020-02-09,W. Linn
13849,Preston,Rodriguez,PrestonRodriguez,Male,40000.00,2019-07-08,Beaverton
13850,Anthony,Thompson,AnthonyThompson,Male,40000.00,2020-06-03,Beverly Hills
13851,Seth,Moore,SethMoore,Male,40000.00,2020-11-11,Port Hammond
13852,Ian,Robinson,IanRobinson,Male,50000.00,2020-11-28,N. Vancouver
13853,Connor,Zhang,ConnorZhang,Male,50000.00,2020-12-13,Newton
13854,Kyle,Parker,KyleParker,Male,50000.00,2019-07-24,Chula Vista
13855,Sarah,Washington,SarahWashington,Female,50000.00,2019-07-22,Colma
13856,Ian,Scott,IanScott,Male,40000.00,2019-07-12,Lincoln Acres
13857,Victoria,Thompson,VictoriaThompson,Female,60000.00,2020-12-10,Woodburn
13858,Melanie,Richardson,MelanieRichardson,Female,60000.00,2020-08-10,San Diego
13859,Kristin,Deng,KristinDeng,Female,60000.00,2020-12-24,Burlingame
13860,Olivia,Watson,OliviaWatson,Female,40000.00,2020-02-01,Haney
13861,Hailey,Rogers,HaileyRogers,Female,60000.00,2020-07-30,Renton
13862,Andrew,Walker,AndrewWalker,Male,60000.00,2019-07-23,Bellflower
13863,Kevin,Long,KevinLong,Male,60000.00,2020-09-08,Berkeley
13864,Robin,Torres,RobinTorres,Female,60000.00,2020-07-06,Berkeley
13865,Mariah,Foster,MariahFoster,Female,70000.00,2019-07-31,Novato
13866,Mya,Butler,MyaButler,Female,70000.00,2019-08-13,San Diego
13867,Luke,Griffin,LukeGriffin,Male,50000.00,2020-06-01,Lynnwood
13868,Shelby,Morris,ShelbyMorris,Female,60000.00,2020-03-24,Salem
13869,Anna,Morgan,AnnaMorgan,Female,50000.00,2020-11-02,Burlingame
13870,Jonathan,Clark,JonathanClark,Male,50000.00,2019-08-25,Lebanon
13871,Sarah,Gonzales,SarahGonzales,Female,50000.00,2019-08-07,Palo Alto
13872,Alyssa,Henderson,AlyssaHenderson,Female,60000.00,2020-02-01,Marysville
13873,Russell,Jai,RussellJai,Male,70000.00,2019-08-05,Concord
13874,Alyssa,Bryant,AlyssaBryant,Female,60000.00,2020-07-24,Grossmont
13875,Samantha,Williams,SamanthaWilliams,Female,60000.00,2021-01-24,El Cajon
13876,Sebastian,Murphy,SebastianMurphy,Male,60000.00,2020-07-11,Chula Vista
13877,Adam,Lal,AdamLal,Male,60000.00,2019-08-21,Lakewood
13878,Sebastian,Gray,SebastianGray,Male,60000.00,2020-12-15,Oak Bay
13879,Derrick,Hernandez,DerrickHernandez,Male,60000.00,2020-09-08,Bellflower
13880,Marshall,Kumar,MarshallKumar,Male,60000.00,2020-07-07,Burien
13881,Jasmine,Wood,JasmineWood,Female,60000.00,2020-08-27,Yakima
13882,Mariah,Russell,MariahRussell,Female,40000.00,2019-08-12,Imperial Beach
13883,Brandon,Lal,BrandonLal,Male,40000.00,2019-08-18,Long Beach
13884,Jada,Rogers,JadaRogers,Female,40000.00,2019-08-09,Bellingham
13885,Brian,Howard,BrianHoward,Male,70000.00,2019-07-31,Tacoma
13886,Rachel,Taylor,RachelTaylor,Female,70000.00,2019-08-13,Colma
13887,Nathan,Scott,NathanScott,Male,80000.00,2019-09-10,Spring Valley
13888,Ian,Brown,IanBrown,Male,70000.00,2020-10-29,Everett
13889,Robert,Martin,RobertMartin,Male,60000.00,2019-09-14,Lebanon
13890,Jennifer,Carter,JenniferCarter,Female,60000.00,2019-09-11,Beaverton
13891,Aaron,Simmons,AaronSimmons,Male,60000.00,2020-05-07,Lakewood
13892,Spencer,Diaz,SpencerDiaz,Male,60000.00,2019-08-29,Milwaukie
13893,Dalton,Carter,DaltonCarter,Male,70000.00,2020-06-19,Beaverton
13894,Robyn,Ruiz,RobynRuiz,Female,70000.00,2019-09-01,Bremerton
13895,Isabella,Brooks,IsabellaBrooks,Female,70000.00,2019-09-17,Bremerton
13896,Hailey,Mitchell,HaileyMitchell,Female,70000.00,2019-10-11,Burien
13897,Carol,Washington,CarolWashington,Male,70000.00,2019-10-23,Burien
13898,Richard,Baker,RichardBaker,Male,70000.00,2019-10-19,Corvallis
13899,Cameron,Jones,CameronJones,Male,70000.00,2020-04-13,Olympia
13900,Isaac,Campbell,IsaacCampbell,Male,70000.00,2020-04-19,Olympia
13901,Oscar,Foster,OscarFoster,Male,70000.00,2020-06-11,W. Linn
13902,Jeremiah,Simmons,JeremiahSimmons,Male,70000.00,2020-07-12,Concord
13903,Elijah,Hernandez,ElijahHernandez,Male,80000.00,2019-09-29,El Cajon
13904,Natalie,Thompson,NatalieThompson,Female,80000.00,2019-10-24,Imperial Beach
13905,Christian,Henderson,ChristianHenderson,Male,80000.00,2019-10-25,La Jolla
13906,Courtney,Evans,CourtneyEvans,Female,40000.00,2019-10-06,Olympia
13907,Misty,Xie,MistyXie,Female,80000.00,2019-10-21,Bremerton
13908,Alyssa,Diaz,AlyssaDiaz,Female,80000.00,2020-05-07,Cliffside
13909,Riley,Price,RileyPrice,Female,80000.00,2020-05-05,Haney
13910,Isabelle,Butler,IsabelleButler,Female,80000.00,2019-10-06,Sedro Woolley
13911,Andrea,Kelly,AndreaKelly,Female,80000.00,2019-09-30,Seattle
13912,Caroline,Simmons,CarolineSimmons,Female,80000.00,2019-11-06,Coronado
13913,Angela,Rogers,AngelaRogers,Female,80000.00,2020-07-08,Berkeley
13914,Abigail,Bell,AbigailBell,Female,40000.00,2020-04-26,Chula Vista
13915,Allison,King,AllisonKing,Female,50000.00,2019-11-17,Glendale
13916,Eduardo,Ward,EduardoWard,Male,50000.00,2020-12-14,Westminster
13917,Samuel,Allen,SamuelAllen,Male,50000.00,2019-11-27,Novato
13918,Armando,Blanco,ArmandoBlanco,Male,50000.00,2020-12-16,Burnaby
13919,Grace,Smith,GraceSmith,Female,70000.00,2021-01-04,Glendale
13920,Amanda,Rogers,AmandaRogers,Female,50000.00,2020-04-07,Sooke
13921,Joseph,Jones,JosephJones,Male,60000.00,2020-10-04,Concord
13922,Jackson,Foster,JacksonFoster,Male,60000.00,2020-11-14,Salem
13923,Steven,Howard,StevenHoward,Male,60000.00,2020-04-10,Grossmont
13924,Hannah,Hall,HannahHall,Female,60000.00,2020-06-28,San Diego
13925,Wyatt,Barnes,WyattBarnes,Male,60000.00,2019-10-31,Redwood City
13926,Dalton,Hill,DaltonHill,Male,60000.00,2020-05-05,Ballard
13927,Gabriel,Gonzales,GabrielGonzales,Male,60000.00,2019-11-19,Bellflower
13928,Nathaniel,Morris,NathanielMorris,Male,60000.00,2020-12-11,Tacoma
13929,Robert,Hayes,RobertHayes,Male,40000.00,2021-01-27,Lake Oswego
13930,Samantha,Coleman,SamanthaColeman,Female,70000.00,2020-10-28,W. Linn
13931,Luke,Hernandez,LukeHernandez,Male,70000.00,2020-07-29,Redmond
13932,Timothy,Sanchez,TimothySanchez,Male,40000.00,2020-11-06,El Cajon
13933,Isabella,Richardson,IsabellaRichardson,Female,60000.00,2020-02-26,Torrance
13934,Luis,Young,LuisYoung,Male,40000.00,2020-12-06,Issaquah
13935,Kimberly,Sanchez,KimberlySanchez,Female,40000.00,2020-03-02,Oakland
13936,Nathan,Wilson,NathanWilson,Male,70000.00,2020-05-23,Langley
13937,Victoria,Ware,VictoriaWare,Female,70000.00,2020-08-05,Milwaukie
13938,Alejandro,Cai,AlejandroCai,Male,60000.00,2019-11-27,Bellflower
13939,Eduardo,Ramirez,EduardoRamirez,Male,60000.00,2019-11-20,Burbank
13940,Emma,Simmons,EmmaSimmons,Female,60000.00,2020-08-08,Long Beach
13941,Brittany,Hayes,BrittanyHayes,Female,60000.00,2020-05-03,Port Hammond
13942,Seth,Long,SethLong,Male,60000.00,2020-03-07,Downey
13943,Kelly,Bryant,KellyBryant,Female,60000.00,2020-09-04,Los Angeles
13944,Andrew,Moore,AndrewMoore,Male,60000.00,2020-02-06,Newton
13945,Yolanda,Luo,YolandaLuo,Female,60000.00,2020-03-15,Bellingham
13946,Jason,Powell,JasonPowell,Male,60000.00,2021-01-14,Portland
13947,Megan,Hughes,MeganHughes,Female,70000.00,2019-12-05,Oregon City
13948,Susan,Ma,SusanMa,Female,80000.00,2019-12-10,Berkeley
13949,Dwayne,Ramos,DwayneRamos,Male,80000.00,2019-12-25,Berkeley
13950,Meredith,Hernandez,MeredithHernandez,Female,70000.00,2020-09-27,Bellingham
13951,Dylan,Hughes,DylanHughes,Male,60000.00,2020-09-26,Spokane
13952,Franklin,Ye,FranklinYe,Male,90000.00,2020-09-05,Melton
13953,Theresa,Munoz,TheresaMunoz,Female,100000.00,2019-07-13,Newcastle
13954,Eddie,Ramos,EddieRamos,Male,60000.00,2020-07-09,Hawthorne
13955,Andres,Raji,AndresRaji,Male,90000.00,2019-07-07,Wollongong
13956,Dawn,Ma,DawnMa,Female,70000.00,2020-08-11,Silverwater
13957,Meredith,Munoz,MeredithMunoz,Female,60000.00,2019-07-18,Caloundra
13958,Diane,Martin,DianeMartin,Female,70000.00,2019-07-02,Warrnambool
13959,Ebony,Carlson,EbonyCarlson,Female,120000.00,2019-07-04,Melton
13960,Lacey,Kumar,LaceyKumar,Female,70000.00,2019-07-12,Silverwater
13961,Shawna,Raji,ShawnaRaji,Female,80000.00,2020-10-01,Sunbury
13962,Dawn,Li,DawnLi,Female,80000.00,2020-02-20,Springwood
13963,Veronica,Patel,VeronicaPatel,Female,80000.00,2020-05-01,Hobart
13964,Jasmine,Lewis,JasmineLewis,Female,90000.00,2019-07-08,Sydney
13965,Barry,Sara,BarrySara,Male,90000.00,2019-07-27,Hervey Bay
13966,Darren,Dominguez,DarrenDominguez,Male,90000.00,2019-07-12,Darlinghurst
13967,Glenn,Zhang,GlennZhang,Male,60000.00,2019-07-07,Warrnambool
13968,Lydia,Sai,LydiaSai,Female,60000.00,2019-07-19,St. Leonards
13969,Roy,Martinez,RoyMartinez,Male,70000.00,2020-09-20,Gold Coast
13970,Pedro,Rana,PedroRana,Male,70000.00,2019-07-09,Hawthorne
13971,Bianca,Zhao,BiancaZhao,Female,70000.00,2019-07-27,Hervey Bay
13972,Eugene,Liang,EugeneLiang,Male,70000.00,2020-10-11,Perth
13973,Bethany,Shan,BethanyShan,Female,60000.00,2019-07-17,Cloverdale
13974,Tina,Chandra,TinaChandra,Female,60000.00,2019-07-18,Milsons Point
13975,Johnny,Raje,JohnnyRaje,Male,60000.00,2019-08-23,Hobart
13976,Emmanuel,Smith,EmmanuelSmith,Male,100000.00,2019-12-24,Bremerton
13977,Alexandra,Brown,AlexandraBrown,Female,100000.00,2019-11-28,Issaquah
13978,Zoe,Peterson,ZoePeterson,Female,100000.00,2019-12-20,Renton
13979,Chloe,Jenkins,ChloeJenkins,Female,40000.00,2019-12-05,Puyallup
13980,Margaret,Liu,MargaretLiu,Female,30000.00,2020-04-21,Beverly Hills
13981,Joy,Carlson,JoyCarlson,Female,10000.00,2020-05-05,Hobart
13982,Clarence,Chander,ClarenceChander,Male,20000.00,2020-03-14,North Sydney
13983,Logan,Collins,LoganCollins,Male,20000.00,2020-03-08,Port Macquarie
13984,Adrian,Richardson,AdrianRichardson,Male,60000.00,2019-12-09,San Diego
13985,Alexis,Wood,AlexisWood,Female,60000.00,2020-04-22,Spring Valley
13986,Chloe,Anderson,ChloeAnderson,Female,60000.00,2019-01-08,Spring Valley
13987,Eduardo,Collins,EduardoCollins,Male,40000.00,2020-12-24,Langley
13988,Miguel,White,MiguelWhite,Male,40000.00,2020-07-28,Newton
13989,Chloe,Bradley,ChloeBradley,Female,40000.00,2020-03-19,Burien
13990,Stephanie,Wood,StephanieWood,Female,40000.00,2019-01-16,Salem
13991,Jack,Hayes,JackHayes,Male,40000.00,2020-11-02,Sedro Woolley
13992,Gregory,Xie,GregoryXie,Male,60000.00,2019-01-04,Burlingame
13993,Zachary,Patterson,ZacharyPatterson,Male,60000.00,2019-01-07,Burlingame
13994,Isaac,Cook,IsaacCook,Male,30000.00,2019-08-11,Sydney
13995,Michele,Black,MicheleBlack,Female,20000.00,2020-05-15,Melbourne
13996,Marie,Perez,MariePerez,Female,20000.00,2020-05-15,North Ryde
13997,Raquel,Hernandez,RaquelHernandez,Female,30000.00,2019-08-07,Perth
13998,Ethan,Martin,EthanMartin,Male,10000.00,2020-02-04,Cranbourne
13999,Elijah,Gonzales,ElijahGonzales,Male,70000.00,2019-01-25,Oakland
14000,Terry,Sharma,TerrySharma,Male,40000.00,2020-07-27,Beaverton
14001,Hunter,Hill,HunterHill,Male,40000.00,2020-08-08,Beaverton
14002,Jacqueline,Reed,JacquelineReed,Female,30000.00,2020-03-15,Burien
14003,Angel,Ramirez,AngelRamirez,Male,30000.00,2019-01-17,Portland
14004,Caitlin,Kelly,CaitlinKelly,Female,60000.00,2020-08-26,Daly City
14005,Noah,Hughes,NoahHughes,Male,70000.00,2019-02-23,Redwood City
14006,Brianna,Walker,BriannaWalker,Female,70000.00,2019-02-04,San Carlos
14007,Rebekah,Garcia,RebekahGarcia,Female,10000.00,2019-08-11,Coffs Harbour
14008,Karen,Liu,KarenLiu,Female,10000.00,2020-02-12,Geelong
14009,Brandy,Prasad,BrandyPrasad,Female,20000.00,2020-10-14,Seaford
14010,Thomas,Moore,ThomasMoore,Male,30000.00,2019-08-12,Melton
14011,Roger,Shen,RogerShen,Male,30000.00,2019-08-06,St. Leonards
14012,Eddie,Vazquez,EddieVazquez,Male,40000.00,2019-08-25,Townsville
14013,Jimmy,Blanco,JimmyBlanco,Male,30000.00,2020-05-06,Hobart
14014,Leslie,Serrano,LeslieSerrano,Female,30000.00,2020-05-20,Lane Cove
14015,Kurt,Lal,KurtLal,Male,30000.00,2020-06-04,Sunbury
14016,Mary,Sandidge,MarySandidge,Male,30000.00,2020-07-23,Milsons Point
14017,Chloe,Rodriguez,ChloeRodriguez,Female,60000.00,2019-01-29,San Diego
14018,Nina,Rai,NinaRai,Female,30000.00,2020-10-05,Bendigo
14019,Kathleen,Romero,KathleenRomero,Female,30000.00,2020-07-29,Cranbourne
14020,Kristine,Dominguez,KristineDominguez,Female,80000.00,2019-08-27,South Melbourne
14021,Michelle,Richardson,MichelleRichardson,Female,30000.00,2020-05-10,Kirkland
14022,Taylor,Lee,TaylorLee,Female,30000.00,2019-02-11,Marysville
14023,Beth,Carlson,BethCarlson,Female,30000.00,2019-02-17,Concord
14024,Hannah,Moore,HannahMoore,Female,60000.00,2019-02-23,Oakland
14025,Robert,Alexander,RobertAlexander,Male,30000.00,2019-01-29,Seattle
14026,Chloe,Butler,ChloeButler,Female,30000.00,2019-02-11,Renton
14027,Carlos,Perez,CarlosPerez,Male,70000.00,2020-08-07,Tacoma
14028,Patricia,Srini,PatriciaSrini,Female,70000.00,2020-07-19,Bellingham
14029,Christina,Morris,ChristinaMorris,Female,60000.00,2021-01-28,Lake Oswego
14030,Lawrence,Sanz,LawrenceSanz,Male,80000.00,2019-08-24,Warrnambool
14031,Ruben,Suarez,RubenSuarez,Male,80000.00,2019-08-18,Newcastle
14032,Arthur,Chandra,ArthurChandra,Male,70000.00,2019-08-04,Silverwater
14033,Melinda,Torres,MelindaTorres,Female,80000.00,2019-08-17,Findon
14034,Dennis,Liang,DennisLiang,Male,130000.00,2020-07-23,North Sydney
14035,Hunter,Hughes,HunterHughes,Male,80000.00,2020-07-27,Imperial Beach
14036,Amanda,Torres,AmandaTorres,Female,60000.00,2019-03-19,Oregon City
14037,Lydia,Sara,LydiaSara,Female,60000.00,2019-03-23,Berkeley
14038,Madison,Foster,MadisonFoster,Female,130000.00,2019-08-10,Sydney
